963.2,14.5,18.7,8.6,0.44,0,3.5,5,10,17.1,36.1,5.2,11.3
956.4,13.5,21.1,7,0.66,0,3.5,7.3,10,16.1,34.8,4.7,10.5
951.5,18.6,25.7,10.6,0.57,0,2,4.3,3.5,21.6,44,8.1,9.55
946.6,19.7,29.3,10,0.68,0,2.5,3.3,10.7,25.3,51.5,9.2,6.77
946,23,31.4,13.7,0.65,0,2.8,4.7,9.1,27.8,53.6,12.2,4.87
945.3,23.3,30.9,15.8,0.58,0,4,7,11.3,28.7,51.2,14.2,3.95
945.8,23.5,28.5,17.8,0.72,0,2.5,4.3,2.3,27.8,48.9,16.5,5.87
944.9,20.9,23.8,18.4,0.82,4,5.3,10,0,22.3,31,18,7.58
946.3,18,19.9,16.6,0.91,19.2,2.8,6.7,0,18.6,24.5,16.2,11.5
955.7,14.1,17.6,12.2,0.92,1.5,3.3,7,0,15.5,20.6,13.3,22.3
959.9,15.4,19.4,10.5,0.83,0,1.8,4,0,17.8,26.5,9.4,27.5
959.1,16,22.6,7.4,0.81,0,1.8,2.7,0.9,18.4,33.8,6.4,27.5
955.6,17.6,24.3,9.6,0.76,0,2.5,3,5.5,21.2,43.4,8.9,25.8
951.1,19.4,27.1,12.4,0.74,0,3,4.3,10.2,25.4,50.1,9.7,23.5
948.9,22.5,28.9,15.4,0.72,0,5,7.7,11,28.3,50.2,13.7,21.2
946.7,20.9,26.3,18.6,0.88,17.7,2.5,6.3,0,21.6,38.4,17.2,14.1
948.9,21.5,26.2,19.2,0.92,18.7,3,7,0,23.5,36.2,19.2,18.7
951.3,19.2,21.1,17.2,0.78,1.4,6.5,10.7,2.9,19.1,29,16.3,85.8
955.6,13.6,17.5,12.4,0.87,10.4,3,6,0,14.5,17.1,12.7,84.5
960.5,15.8,20.8,11.5,0.69,0,2,4.3,10.8,19.3,35.3,11.3,39.5
962.8,15.7,18.5,13.6,0.87,6.3,2.8,6.3,0,17,20.8,14.2,33.9
962.2,13.9,15.7,12.7,0.95,26.1,3,5,0,15.4,21.3,13.7,40.6
959.3,16.5,20.9,13.1,0.88,0,1.5,4,0,20.3,34.5,13.6,38.2
959.1,18.7,24.2,13.7,0.62,0,2.5,7.7,6.1,19.4,31.9,12,37.3
957.6,18.3,25.6,9.1,0.67,0,2,4.7,9.7,22.8,49,7.1,36.8
955.5,19.5,26.2,12.8,0.72,0,2.3,4.7,5.3,26.2,50,11.4,36.2
953.1,19.4,25,15.4,0.76,0,2.8,3.7,0,25.5,51.3,14.7,35.6
951.7,20.7,28,14.4,0.68,0,2.5,3.7,11.6,27.5,53.5,12.4,34.5
949,22.7,30.1,14.6,0.68,0,2.3,3.3,10.8,29.9,55.4,13.4,28.9
948.5,21.8,26.3,18.8,0.79,10.7,3.8,6.7,0,23.9,37.9,17.7,26.8
948.6,17.5,19.5,15.8,0.89,42.9,4.5,7,0,18.5,22.9,16.7,31
950.2,17.3,20.7,12,0.83,0,2.8,3.7,0,19,27.2,11.8,42
951.2,19,25,12.8,0.85,0,1.5,3,0,23.3,37,12.3,55.8
951.9,20.3,22.8,17.5,0.81,0,1.8,2.7,0,22.9,31.1,17.7,61.9
952.7,19.9,25.6,14.8,0.77,5.6,2.8,4.7,2.3,23.4,37.1,13.8,52.7
952.1,21.6,27.8,15.2,0.8,0,2.3,5.7,10.3,22.7,37,14.7,46.4
950.3,22.9,28.9,15.2,0.66,0,2.8,4.3,6.9,25.3,45.3,14,46.8
950,23.9,30.1,17,0.64,0,3.3,5,8,30.4,55.9,15.4,43.4
951.2,20.7,24.2,18.7,0.66,0,3.3,7,0,21.1,26,17.3,35
956.9,20.7,24.7,17.3,0.64,0,5.8,9,0,25.5,44.9,16.8,30.8
955.9,18.1,21,16.6,0.89,6.5,2.3,4.7,0,19,22.6,17.3,30.5
951.7,20.2,28.7,13.1,0.74,0.1,2.5,5.7,7.2,22.7,39.9,12.4,37.2
943.8,23.2,34.2,12.5,0.57,0,2.3,4,10,28.8,53,11.6,45.9
944.1,25.3,36.2,17.5,0.59,0.2,2.5,12,7.4,30.3,56.6,16.3,51.1
950.5,22.1,26.7,19.2,0.66,0.4,2.5,6,1.4,22.6,35.8,18.2,49
951.3,20.8,23.7,17.3,0.81,0,2.5,9.3,0,23.1,31.5,15.4,41
953.8,18.5,20.1,16.6,0.95,3.4,1.3,5,0,20.4,26.4,17,36.1
956.1,19.4,23.3,16.7,0.86,1.3,2.3,5,0,22.1,38.6,16.5,30.6
954.8,22.2,29.7,13.5,0.66,0,1.3,2.3,10.1,28.2,51.5,11.9,29.1
951.6,21.7,29.5,16.2,0.65,1.2,2.5,8.3,4.3,25.6,51.2,13.8,33.4
949.8,22.1,27.8,16.8,0.78,1.1,2,4.3,9.6,28.9,50.2,15.9,35
947.7,25.4,30.5,17,0.55,0,2.8,7.3,7.7,31.5,54.2,15.2,40.7
947.8,26.6,32.9,19.4,0.54,0,3.5,8,11.8,33.4,60,17,37.8
948,26.6,33.3,19.3,0.5,0,2.8,6.7,10.7,34,59.8,16.8,26.1
947.9,27.2,32.4,21.9,0.5,0,3.8,7.7,0,30.4,46.4,19.7,23.6
948.4,24.1,28.5,21,0.76,6,2.8,4.7,2.6,24.5,43.9,20.2,32.6
949.6,25,32.3,18.8,0.74,0.1,2.5,4,5.8,30,50.8,18.2,33.6
948.4,26.5,31.9,20.8,0.62,0,2.5,4.3,5.6,29.9,54.5,18.7,31.4
948.6,28.1,33.4,21.1,0.49,0,3.8,6.7,10.7,33.5,56.4,18.7,28
946.9,27.7,33.5,21,0.5,0,3,5,11.6,34,57.2,19.2,29.5
946,28.6,34,20.8,0.44,0,3.5,5,10.3,34,61.3,18.7,18.9
945.7,30.4,35.7,22.8,0.44,0,1.5,3.3,10.8,34.4,59.2,20,9.96
943.8,31.1,37.2,23.8,0.43,0,3,4.7,10.7,37.4,62.8,21.1,8.16
944.2,30.5,35.8,25.6,0.46,0,2.3,4,8.6,37.1,61.5,24.3,4.24
948,24.3,31.8,22.5,0.74,1.7,3,7.3,0,24.5,31.7,21.1,3.24
951.1,20.8,24,18.7,0.88,1.6,1.8,6,0,23.4,36.3,19.2,3.2
950.3,21.7,26.5,18,0.87,5.8,2.5,4.7,0,24.6,37.4,19,4.3
947.1,25.1,30.8,19.8,0.76,0,1.3,5.3,2.3,27.1,44.5,19.2,5.37
945.9,28.6,37.6,17.7,0.49,0,3.3,6.7,12.7,33.1,56.7,15.4,6.15
947.6,30.5,36,22.2,0.3,0,3.5,5,11.5,36.1,60,17.2,5.03
947.6,26.6,31.3,22.6,0.48,0,3.3,9.3,0.8,30.8,49.3,20.9,3.3
947.8,26.7,32.2,21.9,0.52,0,1,3.7,4.8,30.2,58,19.9,3.2
945.4,27.7,34.5,20.2,0.47,0,2.8,4,12.5,35.3,59.8,17.8,3.2
943.4,29,34.3,23.1,0.49,0,3,5,7.6,36.4,60.8,20.8,3.2
943.9,30.9,38,22.1,0.45,0,2.5,6,10.4,37.6,62.2,19,3.2
945.8,25.2,33.1,20.9,0.59,3.2,4,6,0,24.9,36.4,21,3.2
949.5,20.1,22.5,19.1,0.96,15.5,2,7.7,0,21.5,27.2,19.2,15.8
945.1,24.3,31.6,18.3,0.81,0,2.3,4,5.6,27,39.6,17.8,23.7
944.4,27.7,34.8,20.5,0.69,0,2,3.3,11.1,31,50.5,18.4,17.3
946,29.4,35.6,22.9,0.58,0,3,5,11.6,35.6,59.1,20,13.9
949.3,24.7,31.8,21.5,0.76,0.5,3.5,8,0,26.5,39.6,22.6,52.3
952.4,21.6,28,20,0.83,0.9,4.3,11,2.6,22.9,43.1,20.3,167
947.8,25.4,34.1,16.6,0.57,0,2.8,6.7,12.1,31.3,56.5,14.3,71.2
942.7,28.9,36.9,18.3,0.47,0,1.8,3,11.8,35.6,63,16.4,45.4
942.7,31.1,37.9,23.1,0.48,0,3.5,5.7,11.9,38.5,62.6,20.8,52.6
946.2,30.3,35.4,25.2,0.46,0,5.8,8.7,11.9,36.8,58.4,22.9,18.6
950.7,27.5,33.5,23.8,0.64,4.6,3.3,7,9.4,35,60.1,22.2,7.85
951.4,28.2,33.8,23.7,0.7,0,1.8,6,5.5,29.4,51,22.4,4.94
948.5,28.9,34.6,24.1,0.65,0,2.5,5,2.7,31.8,53.7,23.1,5.34
947.5,27.6,33,22.5,0.66,0.2,4.3,10.7,9.5,33.7,56,19.9,3.97
945.7,27.2,36.1,21.5,0.54,0,3.5,13.3,10.3,35.1,61.2,18.7,3.67
945.9,27.8,35.1,20.3,0.5,0,2,7,11.1,35,60.3,18.4,57.3
947.6,29.5,35,22.8,0.5,0,3.5,8.7,11.6,37.3,61.7,21.7,37
952,26.2,31.9,22.4,0.72,5.4,3,8.7,1.4,29.5,47,22.7,22.6
952.9,23.6,25.8,21.8,0.87,0.8,0.3,3,0,25,31.3,22.2,55.9
950.1,25.9,30.1,22.6,0.8,0,1.5,3,1.7,29.6,46.6,21.6,63.3
949,27.5,33,22.9,0.73,0,1.5,5,5.5,33.9,57.1,21.7,32.8
948,27.2,33.8,21.2,0.71,0,3,6,8.6,35,58.9,21.2,19.9
945.8,29.3,34.6,22.6,0.57,0,3,6.3,11,35.2,56,20.7,11.9
944.3,30.8,36.9,24.4,0.52,0,2.5,6,11.2,37.6,61.2,22.7,9.61
944.7,32.1,38,25.8,0.48,0,2.5,6,10.8,39.3,62.6,24.6,8.86
943.2,32.9,38.7,27.3,0.52,0,2.8,5,10.3,39.3,63,25.7,7.41
946.4,27.6,34.5,25.7,0.51,0,6,9,0,31.6,42.1,25.7,5.51
948.2,23.5,26.7,21.9,0.77,0.7,1.3,3.3,0,26.3,33.2,21.9,3.81
947.4,25.9,33.2,21.7,0.63,0,1.3,5.7,2.5,31.5,57.5,21.1,28.9
949,25.9,28.3,23.9,0.74,1,2,3,0,27.6,40.6,23.3,8.17
947.7,27.5,33.5,21.7,0.69,0,2,5,9.8,32.6,60,20.2,3.33
945.7,28,34.1,24,0.63,0,3.5,8,8.6,33.5,61.5,22.7,4.32
946.5,27.9,33.1,24.1,0.6,0,3.5,13.3,8.6,33.7,56,23.1,6.49
947.7,27.6,33.4,22,0.58,0,2.5,5.3,8.7,34.8,59.8,21.2,5.11
946.9,27.3,33.7,20.7,0.53,0,2.8,9.7,11.1,34.8,59.1,19.2,63.5
945,30.1,35.5,23.3,0.48,0,2.3,5,9.9,37.1,62.5,22.2,60.8
946.7,29.3,33.1,26.4,0.57,0,4.8,9,1,32.2,50.3,25.3,205
951.5,23.2,29,20.7,0.84,29.8,3.5,9,0,24.6,29,21.8,230
952,24,29.3,19.3,0.81,0,1,3,7,25.7,38.9,18,151
950.8,24.6,28.3,20.5,0.71,0,1.8,3.7,3,25,38.5,19,73.5
951.5,25.3,31.4,19.3,0.73,0,2,3.7,10.3,28.2,46,17.9,42.6
951.8,24.9,29.6,19.8,0.61,0,5,9.3,7.6,27.9,47.7,18.5,32.5
952.6,25.4,30.4,21,0.65,0,3.3,6,7.3,31.1,55,20,27.3
953.2,26,31.1,22.7,0.71,0,3.8,7,0.8,30,52.5,22.4,22.7
951.6,26.9,32.3,22.6,0.69,0,5,8.7,7.9,32.7,53.5,21.3,16.1
952.5,24.4,26.9,22,0.8,0,2.5,6.7,0,26,33.8,20.9,18.4
953.4,24.7,27.5,22,0.74,0,1,4,0,29.4,44,21.9,60.1
953.4,23.4,25,22,0.9,1.2,1.3,4.3,0,24.8,29.8,22.8,108
953.4,23.3,27.5,21.8,0.75,0,4,8.7,0.8,25.6,43.9,21.1,55
954,20.8,22.6,19.6,0.91,21,2,7.3,0,21.6,25.3,20.2,43.7
953.3,22.8,27.3,19.3,0.85,0,2,2.7,7.3,25.8,38.6,18.8,148
955.6,20.2,24.8,16.1,0.73,0,3.3,13,5.6,22.1,34,14.9,181
956.6,20.2,26.3,15.7,0.76,0,2.3,4.7,9.2,22.8,46.2,13.7,98.3
955.9,20.9,27.4,15,0.67,0,2.8,5,11.1,25.1,44.7,12.4,93.8
955,22.2,28.4,16.2,0.63,0,2.5,4,8.8,26.2,48,13.5,58
953.9,23,26.1,20.6,0.68,0,2,6,0,25.3,38,19.2,43.6
952.2,22.7,28.3,17.4,0.7,0,0.8,3.3,7.4,28.3,49.9,16.2,35.8
951.2,23.5,28.2,19.7,0.71,0.9,3.8,7,3.6,24.6,41.6,17.6,32.7
952.8,24.3,28.7,20.9,0.7,0,5.5,9.3,3.1,26.6,44.7,18.7,30.9
957,17.1,24.3,15.7,0.96,5.6,3,6,0,19.7,24.6,17.1,34
957.6,18.6,21.1,16.6,0.91,0.9,3,5,0,20.2,28.5,17.2,80.9
959.3,18.7,19.4,17.8,0.95,2,1,5,0,19.1,22,18.2,98.6
958.8,20.8,25.8,18.6,0.78,0.1,3,10.7,0,20.9,38.1,17,85
961,15,19.1,14,0.96,11.6,2,10,0,16.6,18.8,14.6,83.1
960.5,13.5,15.2,12.4,0.96,14.5,4.3,6,0,14.1,15.7,12.8,78.4
962.3,12.7,13.3,12.2,0.97,33.2,3.5,6.7,0,13.3,14.8,12.6,167
962.3,13.1,14.2,12.1,0.98,17.9,0.3,2.7,0,14.6,17.9,12.9,281
963.7,14,15.6,13.1,0.98,11.6,1.3,3.7,0,15.4,20.1,13.8,219
963.7,15.9,18.7,13.3,0.94,1,1.3,4,0,17.5,26,12.9,189
962.6,15.7,17.4,13.8,0.93,1.9,1.3,3.7,0,16,19.8,14.2,157
961.7,16,21.3,12.8,0.81,0.1,1,3,5.1,18.3,34.6,13.2,135
960.9,15.2,19.9,10.6,0.88,0,1.3,4,2.4,15.3,31.6,8.7,116
964.2,16.5,20.3,14.2,0.9,0,1,3.7,1.3,18.1,29.7,14.2,95.7
964.9,16.1,21.4,12.4,0.8,0,1.8,4,5,19,37.4,9.7,81
963.3,15.7,23,11.8,0.83,1.5,1.5,8,6,20.5,41.9,9,74.5
963.8,16.3,22.7,10,0.77,0,2.3,3.7,10.5,20,39.7,7.3,103
964.3,15.2,18.3,13.3,0.81,0,2.3,5,0,15.8,24.2,11.7,73.8
963.4,16.5,20.7,14,0.82,0,1,3,1.8,18.6,31.5,12,62.4
962.3,17.2,23.7,12.1,0.82,0,2,5,5.9,20.4,38.5,10.7,58.8
960.7,18.9,25.5,13.9,0.73,0,2.8,4,7.1,21.4,41.6,10.7,54.5
962.4,18.7,25.6,14.2,0.69,0,2,4,3.7,21.4,42.5,11.8,51.4
964.7,18.1,26,12.5,0.6,0,2.3,4,5.2,21.3,43.2,9.2,47.5
967,16.8,24,11.8,0.51,0,3.3,5.7,9.7,19.7,42.2,8,44.8
964.1,16.8,23.7,10.5,0.58,0,2.3,4.7,8.8,19.5,42.4,7.3,42.1
961.3,18.8,26,12.9,0.57,0.1,0.5,4,9.3,20.4,43.9,7.8,39.7
959,17.9,27.8,10,0.53,0,3,3.3,9.3,20.6,46.1,6.2,38.7
959.4,17.5,26.4,11,0.5,0,3,5.3,9.1,19.5,42.2,6.8,36.6
956.7,18,26.1,9.7,0.49,0,1.5,3.3,10,20.8,45.6,6.7,35.8
953.3,19.9,27.3,14.3,0.55,0,2.8,4.7,5.7,22.1,43.9,11,35.6
953.3,19.1,24.5,14,0.65,0,1.8,7,5,18.7,32.2,10.4,34.1
957.8,16.7,19.9,15.6,0.87,4.3,2.3,3.7,0,17.9,27,15.1,33.8
956.9,16,19.1,12.9,0.89,0,1.8,5,0,17.6,28.5,10.7,33.5
955.5,17,20.2,14.6,0.89,4.7,3.3,6.7,0,16.5,23.8,13.4,33.6
964.4,12.7,16.4,10.4,0.84,7,3.3,7,0,14.4,26.7,11.4,37.8
962.4,11.4,13,9,0.87,32.7,3.3,9,0,11.3,15,9.3,47.3
961.1,10.4,11.7,8.9,0.94,8.7,1.8,5.3,0,11.1,13.7,9.5,88.2
962.9,10.7,11.8,9.7,0.81,22.9,5,14,0,9.9,12.7,8.2,78
970.7,7.1,10.6,4.3,0.73,3.8,3.3,10,0,6.9,10,4.7,80.5
969.9,5.5,6.8,4.4,0.95,7.5,2.3,3,0,7.3,12,5.4,86
966.5,5.6,7,4.6,0.93,11.6,0.8,2.3,0,7.3,11.1,5.5,83.9
968.3,6.7,7.9,5.5,0.92,8.9,1.5,3.7,0,8.2,13,6.2,77.3
971.7,8.2,12.1,3.1,0.89,0.1,1.3,4.7,0,10,20.7,4.2,80.5
970.8,10.5,16.7,6.3,0.84,0,2.3,4.7,8.6,11.4,25.5,4.4,76.6
966.6,10.6,17,6.7,0.9,0,1.5,3.7,2.7,11.5,25.3,2.9,75.7
962.2,11.3,16.5,7,0.9,0,1,2.7,2,12.3,25.1,5.3,74
960.4,11.8,18,7.7,0.9,0,1,2.7,3,12.8,27,4.9,67
