949.4,23.7,30.7,15.7,0.67,0,1.3,4.3,9.6,28,50.4,12.6,83.1
950.9,22,26.5,17.6,0.78,0,1.3,3,0,25.2,39.9,15.5,90.2
949.5,20.7,24.5,18,0.84,0,1.5,6.7,0,23.4,40,18.7,92.1
952.7,17.7,20.3,15.7,0.86,1.7,3.8,9,0,18.3,23.1,14.5,99.8
962.6,14.7,18,12.3,0.69,0,4.8,9.7,0,14.9,26.5,12,141
965.4,16.2,19.8,11.7,0.74,0,0.8,2,0,18.9,31.2,10,225
964.5,15.3,21.8,6.9,0.73,0,0,2.7,0,20.9,45.8,6.3,273
960.9,17.4,25.5,8.9,0.69,0,1,2.7,4.4,24.2,49.4,8.7,210
956.5,19.5,27.5,11.7,0.75,0,1.8,3.7,9.6,25,48.7,8.8,166
953.5,21.5,27.8,14.4,0.79,0,0.5,3,4.8,27.5,50.1,11.7,162
951.8,21.3,25.1,18.6,0.88,0.4,1.8,3.3,0,21.5,27.8,17.4,157
954.1,22.9,28.8,18.4,0.8,0.5,1.8,4,0,28,53.3,15.5,152
956,18.9,24.5,15.7,0.9,10.5,2,6,0,19.7,27.1,16.4,173
960.8,15.1,17.7,13.2,0.89,12.8,2.3,4.3,0,18,27.1,13.4,238
966.5,14.5,17.9,11.9,0.77,0,0.5,3.7,0,17.9,29.6,12.3,533
967.7,14.7,16.1,13.6,0.9,7.5,1.3,3.3,0,15.6,20.5,13.9,349
966.8,14.6,16.7,13.5,0.96,19.9,1.3,4,0,15.3,21.1,13.6,269
965.1,16.2,21.1,13.8,0.89,0,0.5,2.7,0,17.7,33.6,12.9,328
965.3,19.4,25.4,14.3,0.62,0,1.8,4.7,5.4,20.5,34.6,13.1,386
963.4,18.1,26.1,9.8,0.66,0,1,2.7,11.1,24.7,51.1,6.5,299
960.6,19.7,26.2,13.6,0.76,0,1.3,4,3.7,26.4,50.2,12.6,245
958.1,20.8,27.2,14.2,0.72,0,2,3.7,4.5,27.6,50.8,13,230
956.9,21.5,27.5,14.7,0.76,0,0.8,3,11.1,28.9,53.3,13.3,223
954.4,23.2,29.4,16.5,0.73,0,0.5,2.7,7.7,30.3,53.8,15.1,191
953.1,22,26.8,18.8,0.86,1.7,1,4.3,0,25.2,36,17.2,168
953.6,17.2,21.3,16.6,0.97,50.2,2.3,5.7,0,18.2,21.8,17.2,166
956.1,17.2,19.9,15.3,0.89,0.3,0.3,2,0,18.9,28.7,16,172
957,19.3,25.2,12.9,0.82,0,1.5,2.7,9.6,22.4,38.1,11.5,191
957.2,19.9,23.3,18.1,0.85,0,1.8,4,2,22.3,33.1,17.5,191
958.2,20.1,25.3,15.8,0.79,0,1.3,3,0,23.3,35.3,14.4,163
957.9,22.3,29.4,14.6,0.73,0,1,3.7,9.3,28.4,53.3,12.8,159
955.9,21.8,28.2,14.5,0.72,0,0.5,2.7,9.9,28.3,52.5,13.2,191
954.8,22.7,29.3,16.7,0.68,1.5,1.5,5,8.1,28.3,52.2,15.5,194
955.9,20.3,23.5,18.1,0.76,0,0.8,5,0,20.5,27.4,16.5,151
961.3,20,23.8,17.7,0.74,0,2.5,5,0.8,22,37.4,16.8,166
961,17.7,21.2,16.7,0.93,12.8,0.5,3.3,0,18.3,22.1,16.8,154
957.6,21.3,30.2,14.8,0.71,0,1.8,4.3,12.1,23.3,38.7,13.7,166
949.7,22.6,31.7,13.2,0.62,0,1.3,2.3,11.9,27.5,49,11.5,146
949.6,25.6,34.2,18,0.61,0,1.3,4.7,7.2,29.3,52.8,16.2,151
956.8,22.8,27,20.9,0.6,0,3.5,9,1.3,22.6,39.5,18.1,140
957.2,19.8,24.2,17.7,0.85,0.3,1,3.3,0,20.1,23.9,15.4,126
959.7,17.7,19.9,16.9,0.92,9.2,1.8,5.3,0,18.4,22.1,16.6,124
961.8,19,24.2,16.3,0.85,1.2,0.8,3,3.2,21.6,36.5,16.4,204
960.1,21.3,27.9,14.3,0.74,0,0.8,2.3,10.4,26.2,45.2,12.8,242
957.2,21.3,25.7,19.3,0.8,0,1,7,0,21.9,29.3,18,252
955.1,22.7,30.9,15.3,0.72,0.1,0.5,7.3,12.2,27.7,49,12.9,223
953.3,25,31.7,17.4,0.53,0,1.8,7,10.2,31.1,55.9,15.2,201
952.7,26.1,34.2,17.3,0.58,0,1,3.7,11.9,33.1,59.1,15.2,172
952.4,27.6,33.5,19.7,0.44,0,2.3,5.3,11.1,33.2,58.4,17,163
952.7,25.3,32.4,22.9,0.63,0,1.3,4,0,26.3,34.6,21.3,143
953.5,21.6,25.3,20.4,0.86,8.9,0.5,2,0,22.6,27.3,19.1,135
955.2,24.2,31.5,18.3,0.76,0.5,0.8,2.3,11.9,27.9,43.2,16.9,130
953.8,25.2,30.6,20.4,0.75,0,0.5,2.7,7.2,28,45.5,19.2,124
953.3,26.7,30.9,22.3,0.66,0,1,4,6.1,28.6,43.5,20.8,106
951.3,27.4,34.4,20.6,0.54,0,1.5,5,12.3,32.6,55.4,18.2,91.2
951,28.5,34.3,22,0.48,0,1.5,3.7,11,33.4,58.1,19,85.3
950.9,30.2,36.5,23.3,0.52,0,2.3,3.7,11.2,36.6,59.3,21.5,79.8
948.8,29.8,36.4,22.6,0.53,13.8,2,9,8.9,35.2,59.4,22.2,79.8
950.2,28,32,24.9,0.54,0,3,7.3,2.1,26.4,39.5,21.3,66
954.2,20,26.5,17.9,0.91,18.1,2.5,5.7,0,20.2,27.1,18.4,48.1
957.4,18.6,19.3,18,0.95,13.4,2,3,0,19.7,22.1,18.1,49.4
955.5,22.3,27.5,18.5,0.85,9.4,1,2.7,10,25.1,39.3,18.8,80
952.6,25.4,31.1,20.9,0.8,0,1,3.7,6.7,27,44.7,20,159
951.9,27.8,36.5,19.5,0.59,0,0.8,4.7,12.9,30.8,49.6,16.6,196
953.6,27,34.1,19.8,0.56,0,1,2.7,11.2,31.1,53.5,17.1,150
953,25.7,30.3,21.9,0.64,0,0.3,3.7,0,28.4,42.4,21,111
952.8,27.1,32.8,21.7,0.57,0,2,4,12,33.7,56.7,19.8,88
950.3,27.3,34.1,19.7,0.56,0,0.5,3,11.5,33.7,57.9,17.9,76
948.8,29,34.2,23.3,0.57,0,0.5,5.3,7.8,34,58,21.8,74
949.5,30.5,37.8,22.7,0.47,0,1,3.7,11.9,36.1,62.4,20.7,64
951.8,24.3,33.4,20.7,0.75,8.9,1.3,3.7,0,24.5,31.1,21.5,49.8
955.3,20.7,23.3,19.5,0.91,12.5,1,4,0,22.1,30.6,19.8,51
950.6,23.9,30.7,18.4,0.83,0,0.5,2.3,10.3,26.6,41.4,17.1,219
949.3,27.6,34.2,21.7,0.72,0,0.8,3,12,32.7,53.1,20.5,268
951,28,34.3,22.2,0.69,0,0.3,3,9.5,33.9,57.1,20.1,199
955.6,23.9,31.1,21.1,0.73,3.1,3.8,7.3,2.7,24.1,40.3,21.1,153
958,22.7,27.9,20.3,0.83,3,1,3.7,5.2,24.2,39,19.8,124
953.2,25.3,32.9,18.1,0.66,0,1.8,3.3,12.8,30.4,51.3,16,166
